Suburb,Rooms,Type,Price,Method,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Postcode_Agrupado,Airbnb_Price
Ashburton,4,h,1920000.0,S,3147,3,2,391.0,203.0,2016,Boroondara,-37.866640000000004,145.08597,Southern Metropolitan,3199.0,82.75862
Ashwood,3,h,1575000.0,S,3147,1,2,787.0,115.0,1955,Monash,-37.86394,145.09702,Southern Metropolitan,3199.0,82.75862
Aspendale,4,h,1362000.0,S,3195,2,3,549.0,,,Kingston,-38.01695,145.09933999999996,South-Eastern Metropolitan,3199.0,143.04225
Balwyn,4,h,2115000.0,S,3103,2,2,766.0,,,Boroondara,-37.80455,145.06478,Southern Metropolitan,3199.0,105.26316
Balwyn,6,h,2100000.0,PI,3103,3,2,845.0,,,Boroondara,-37.80708,145.09698999999995,Southern Metropolitan,3199.0,105.26316
Balwyn North,3,h,1900000.0,PI,3104,1,1,912.0,,,Boroondara,-37.79351,145.07655,Southern Metropolitan,3199.0,97.268295
Balwyn North,4,h,2000000.0,PI,3104,3,4,958.0,255.0,2015,Boroondara,-37.78662,145.07683,Southern Metropolitan,3199.0,97.268295
Balwyn North,3,h,2321000.0,S,3104,1,2,923.0,,,Boroondara,-37.80081,145.09319,Southern Metropolitan,3199.0,97.268295
Balwyn North,3,h,1890000.0,S,3104,2,1,632.0,144.0,1940,Boroondara,-37.79094,145.07899,Southern Metropolitan,3199.0,97.268295
Bentleigh,4,h,1895000.0,S,3204,2,2,557.0,220.0,1920,Glen Eira,-37.91741,145.02873,Southern Metropolitan,3299.0,114.6125
Bentleigh East,4,h,1115000.0,S,3165,1,2,579.0,,,Glen Eira,-37.915240000000004,145.07686,Southern Metropolitan,3199.0,113.039215
Bentleigh East,3,t,1280000.0,SP,3165,2,2,335.0,239.0,2013,Glen Eira,-37.91783,145.0816,Southern Metropolitan,3199.0,113.039215
Bentleigh East,2,u,690000.0,S,3165,2,1,212.0,,2008,Glen Eira,-37.91786,145.08243000000004,Southern Metropolitan,3199.0,113.039215
Bentleigh East,4,h,1595000.0,S,3165,1,2,581.0,167.0,1960,Glen Eira,-37.91291,145.05996000000005,Southern Metropolitan,3199.0,113.039215
Blackburn,3,t,881000.0,S,3130,1,1,300.0,,,Whitehorse,-37.81156,145.14057,Eastern Metropolitan,3199.0,102.57627
Blackburn North,4,h,1300000.0,S,3130,2,2,543.0,,2006,Whitehorse,-37.806509999999996,145.16457,Eastern Metropolitan,3199.0,102.57627
Briar Hill,2,t,625000.0,S,3088,2,1,189.0,,,Banyule,-37.70835,145.11795,Eastern Metropolitan,3099.0,68.36364
Brighton,4,h,1850000.0,VB,3186,3,3,421.0,170.0,2000,Bayside,-37.90542,145.00603999999996,Southern Metropolitan,3199.0,268.2984
Brighton East,4,h,1300000.0,S,3187,3,2,221.0,,,Bayside,-37.90381,145.01821999999999,Southern Metropolitan,3199.0,193.86792
Broadmeadows,3,h,637000.0,S,3047,1,5,670.0,,1980,Hume,-37.69215,144.91654,Northern Metropolitan,3099.0,63.857143
Broadmeadows,3,h,1335000.0,S,3047,1,1,697.0,,,Hume,-37.6882,144.92541,Northern Metropolitan,3099.0,63.857143
Brunswick,3,h,905000.0,S,3056,1,1,277.0,,,Moreland,-37.7592,144.97321000000005,Northern Metropolitan,3099.0,94.672646
Brunswick East,1,u,320000.0,S,3057,1,1,682.0,34.0,1980,Moreland,-37.7734,144.97686000000004,Northern Metropolitan,3099.0,154.43243
Bulleen,3,h,1230000.0,S,3105,1,1,757.0,,,Manningham,-37.78094,145.10131,Eastern Metropolitan,3199.0,116.26087
Bulleen,4,h,1240000.0,S,3105,2,2,602.0,170.0,1970,Manningham,-37.76012,145.0854,Eastern Metropolitan,3199.0,116.26087
Bundoora,3,h,1234000.0,S,3083,1,2,896.0,139.0,1965,Banyule,-37.70042,145.0614,Northern Metropolitan,3099.0,84.13793
Burwood,3,h,1588000.0,S,3125,2,2,708.0,,,Whitehorse,-37.84625,145.10116000000005,Southern Metropolitan,3199.0,88.14754
Burwood East,3,h,1000000.0,VB,3151,2,2,788.0,108.0,1960,Whitehorse,-37.85985,145.15656,Eastern Metropolitan,3199.0,97.655174
Campbellfield,4,h,650000.0,VB,3061,2,4,688.0,175.0,1970,Hume,-37.6714,144.95458,Northern Metropolitan,3099.0,68.05026
Carlton North,2,h,1540000.0,S,3054,1,0,158.0,112.0,1890,Yarra,-37.792120000000004,144.97409,Northern Metropolitan,3099.0,121.39855
Caroline Springs,3,h,700000.0,S,3023,2,3,660.0,,,Melton,-37.73881,144.73543,Western Metropolitan,3099.0,92.6
Chelsea Heights,3,h,710000.0,SP,3196,1,1,650.0,138.0,1960,Kingston,-38.04513,145.1346,South-Eastern Metropolitan,3199.0,120.694916
Cheltenham,2,t,955000.0,SP,3192,2,1,836.0,112.0,2009,Kingston,-37.973420000000004,145.07201,Southern Metropolitan,3199.0,115.066666
Cheltenham,3,h,1230000.0,S,3192,1,1,584.0,133.0,1960,Kingston,-37.96402,145.06658000000004,Southern Metropolitan,3199.0,115.066666
Clarinda,5,h,883300.0,S,3169,2,2,402.0,177.0,1980,Kingston,-37.944520000000004,145.11108000000004,South-Eastern Metropolitan,3199.0,82.68965
Clarinda,3,h,790000.0,S,3169,1,2,532.0,114.0,1975,Kingston,-37.93765,145.10583,South-Eastern Metropolitan,3199.0,82.68965
Clifton Hill,2,h,1310000.0,S,3068,1,0,146.0,104.0,1890,Yarra,-37.793459999999996,144.99642,Northern Metropolitan,3099.0,126.012985
Coburg,3,h,880000.0,S,3058,1,1,379.0,107.0,1910,Moreland,-37.73999,144.95141,Northern Metropolitan,3099.0,103.10526
Coburg,3,h,1070000.0,S,3058,1,2,392.0,98.0,1920,Moreland,-37.74671,144.95141999999996,Northern Metropolitan,3099.0,103.10526
Coburg,5,h,1500000.0,VB,3058,3,4,900.0,180.0,1888,Moreland,-37.754020000000004,144.95991,Northern Metropolitan,3099.0,103.10526
Coburg,4,h,1085000.0,S,3058,2,1,430.0,155.0,1920,Moreland,-37.7505,144.97648999999996,Northern Metropolitan,3099.0,103.10526
Craigieburn,4,h,640000.0,PI,3064,2,2,480.0,,,Hume,-37.60859,144.92138,Northern Metropolitan,3099.0,71.40476
Craigieburn,3,h,582500.0,S,3064,1,0,947.0,132.0,1972,Hume,-37.59604,144.94021999999995,Northern Metropolitan,3099.0,71.40476
Craigieburn,4,h,480000.0,SP,3064,2,2,312.0,148.0,2015,Hume,-37.56857,144.91693999999995,Northern Metropolitan,3099.0,71.40476
Craigieburn,4,h,523000.0,S,3064,2,2,484.0,159.0,2009,Hume,-37.58012,144.91998,Northern Metropolitan,3099.0,71.40476
Craigieburn,3,h,485000.0,S,3064,2,1,321.0,150.0,2013,Hume,-37.56937,144.90524,Northern Metropolitan,3099.0,71.40476
Craigieburn,4,h,800000.0,SA,3064,2,2,511.0,,,Hume,-37.59372000000001,144.89449,Northern Metropolitan,3099.0,71.40476
Craigieburn,4,h,632000.0,S,3064,2,2,448.0,,,Hume,-37.57565,144.91365,Northern Metropolitan,3099.0,71.40476
Dallas,3,h,475000.0,S,3047,1,2,560.0,108.0,1965,Hume,-37.67345,144.92526,Northern Metropolitan,3099.0,63.857143
Deer Park,3,h,635000.0,S,3023,1,2,712.0,,,Brimbank,-37.761720000000004,144.77265,Western Metropolitan,3099.0,92.6
Dingley Village,3,h,871000.0,S,3172,2,2,534.0,,,Kingston,-37.98068,145.12493999999995,South-Eastern Metropolitan,3199.0,79.666664
Dingley Village,4,h,970000.0,PI,3172,2,2,364.0,210.0,1995,Kingston,-37.96853,145.12948,South-Eastern Metropolitan,3199.0,79.666664
Doncaster,4,h,1200000.0,VB,3108,2,1,650.0,,,Manningham,-37.78911,145.13724,Eastern Metropolitan,3199.0,128.82979
Doncaster,3,h,1410000.0,S,3108,1,2,723.0,,,Manningham,-37.79309,145.14287,Eastern Metropolitan,3199.0,128.82979
Doncaster East,4,h,1320000.0,SP,3109,3,2,654.0,,,Manningham,-37.79739,145.14671,Eastern Metropolitan,3199.0,117.0
Doncaster East,3,h,1408000.0,S,3109,1,2,656.0,,,Manningham,-37.780809999999995,145.15861,Eastern Metropolitan,3199.0,117.0
Donvale,4,h,1200000.0,PI,3111,2,2,375.0,254.0,1998,Manningham,-37.77559,145.17933,Eastern Metropolitan,3199.0,119.894295
Donvale,3,h,988000.0,S,3111,2,2,243.0,150.0,2012,Manningham,-37.78298,145.17682,Eastern Metropolitan,3199.0,119.894295
Eaglemont,3,h,1925000.0,S,3084,2,2,780.0,,,Banyule,-37.76617,145.05331999999999,Eastern Metropolitan,3099.0,127.208336
Edithvale,3,h,875000.0,SP,3196,1,3,694.0,136.0,1975,Kingston,-38.03819,145.12443000000005,South-Eastern Metropolitan,3199.0,120.694916
Elsternwick,3,h,2105000.0,S,3185,2,1,346.0,180.0,1890,Glen Eira,-37.88319,145.01142,Southern Metropolitan,3199.0,154.13208
Eltham,3,h,810000.0,VB,3095,2,2,868.0,135.0,1980,Nillumbik,-37.70659000000001,145.16345,Eastern Metropolitan,3099.0,112.0
Epping,3,h,678000.0,S,3076,1,2,553.0,,1980,Whittlesea,-37.65701,145.02621000000005,Northern Metropolitan,3099.0,51.52941
Epping,4,h,681000.0,S,3076,2,2,647.0,,,Whittlesea,-37.64213,145.06141000000005,Northern Metropolitan,3099.0,51.52941
Essendon,4,h,1600000.0,S,3040,4,3,543.0,259.0,2015,Moonee Valley,-37.74633,144.89643999999996,Western Metropolitan,3099.0,114.14286
Fairfield,4,h,1280000.0,S,3078,2,2,485.0,133.0,1920,Darebin,-37.77044,145.02465,Northern Metropolitan,3099.0,111.202705
Fawkner,4,h,874000.0,S,3060,1,2,687.0,,,Moreland,-37.71879000000001,144.9651,Northern Metropolitan,3099.0,97.610634
Ferntree Gully,3,h,770000.0,S,3156,1,0,720.0,,,Knox,-37.87356,145.27515,Eastern Metropolitan,3199.0,125.27586
Ferntree Gully,4,h,875000.0,S,3156,3,4,793.0,225.0,1980,Knox,-37.88793,145.27561,Eastern Metropolitan,3199.0,125.27586
Fitzroy,1,t,580000.0,VB,3065,1,1,782.0,67.0,1998,Yarra,-37.796170000000004,144.97982,Northern Metropolitan,3099.0,153.84238
Flemington,3,t,1017500.0,S,3031,2,2,459.0,153.0,2003,Moonee Valley,-37.78273,144.92358000000004,Northern Metropolitan,3099.0,119.914894
Footscray,2,h,942000.0,SP,3011,1,1,241.0,91.0,1915,Maribyrnong,-37.79583,144.89406,Western Metropolitan,3099.0,95.60101
Footscray,3,h,1320000.0,S,3011,2,0,495.0,,,Maribyrnong,-37.796,144.88966000000005,Western Metropolitan,3099.0,95.60101
Frankston,3,h,550000.0,VB,3199,2,1,539.0,,1971,Frankston,-38.144059999999996,145.16352,South-Eastern Metropolitan,3199.0,174.96117
Frankston,3,h,690000.0,S,3199,2,2,595.0,,,Frankston,-38.16135,145.13374,South-Eastern Metropolitan,3199.0,174.96117
Glen Iris,2,h,708000.0,S,3146,1,1,151.0,,,Boroondara,-37.85156,145.07958,Southern Metropolitan,3199.0,135.83333
Glen Iris,3,h,1300000.0,VB,3146,1,2,403.0,124.0,1960,Boroondara,-37.855740000000004,145.09051000000005,Southern Metropolitan,3199.0,135.83333
Glen Iris,3,h,1307500.0,S,3146,1,1,316.0,111.0,1940,Boroondara,-37.84782,145.05004,Southern Metropolitan,3199.0,135.83333
Glen Iris,3,h,1390000.0,PI,3146,2,1,303.0,150.0,1940,Boroondara,-37.85678,145.05555,Southern Metropolitan,3199.0,135.83333
Glen Waverley,3,h,1310000.0,S,3150,1,1,782.0,102.0,1960,Monash,-37.869409999999995,145.17108000000005,Eastern Metropolitan,3199.0,124.02646
Glen Waverley,5,h,1285000.0,S,3150,2,1,651.0,124.0,1970,Monash,-37.8656,145.15034,Eastern Metropolitan,3199.0,124.02646
Glen Waverley,4,h,1292000.0,S,3150,2,2,768.0,169.0,1970,Monash,-37.89965,145.17135,Eastern Metropolitan,3199.0,124.02646
Glen Waverley,3,h,1300000.0,S,3150,2,3,733.0,,,Monash,-37.89014,145.18268999999995,Eastern Metropolitan,3199.0,124.02646
Glen Waverley,4,h,1155000.0,S,3150,1,1,654.0,,,Monash,-37.897690000000004,145.16307,Eastern Metropolitan,3199.0,124.02646
Glenroy,4,h,831000.0,S,3046,3,3,708.0,175.0,2007,Moreland,-37.70317,144.91396,Northern Metropolitan,3099.0,69.03333
Glenroy,3,h,570000.0,S,3046,1,1,308.0,93.0,1950,Moreland,-37.69879,144.93354,Northern Metropolitan,3099.0,69.03333
Glenroy,2,h,805000.0,SP,3046,1,4,712.0,82.0,1970,Moreland,-37.69994000000001,144.93489,Northern Metropolitan,3099.0,69.03333
Gowanbrae,4,h,931000.0,S,3043,2,2,462.0,212.0,2008,Moreland,-37.699529999999996,144.89941000000005,Western Metropolitan,3099.0,114.82758
Hawthorn,2,h,1600000.0,PI,3122,1,0,200.0,101.0,1890,Boroondara,-37.81789000000001,145.03948,Southern Metropolitan,3199.0,180.57065
Hawthorn East,2,h,1700000.0,S,3123,1,1,223.0,,,Boroondara,-37.82649,145.0483,Southern Metropolitan,3199.0,151.2963
Heathmont,5,h,1825000.0,SP,3135,3,2,779.0,,1975,Maroondah,-37.83015,145.24171,Eastern Metropolitan,3199.0,104.117645
Heathmont,3,h,1000000.0,S,3135,1,1,715.0,,,Maroondah,-37.82707,145.22914,Eastern Metropolitan,3199.0,104.117645
Highett,3,h,1080000.0,S,3190,1,2,652.0,,,Bayside,-37.95422,145.054,Southern Metropolitan,3199.0,154.5641
Highett,5,h,1225000.0,S,3190,2,2,506.0,210.0,1950,Bayside,-37.94708,145.04056,Southern Metropolitan,3199.0,154.5641
Hillside,3,h,478000.0,S,3037,1,1,318.0,118.0,2003,Melton,-37.70388,144.75259,Western Metropolitan,3099.0,66.4375
Hoppers Crossing,3,h,520000.0,S,3029,1,2,538.0,112.0,1980,Wyndham,-37.88531,144.68431,Western Metropolitan,3099.0,76.150444
Jacana,4,h,650000.0,S,3047,3,1,693.0,120.0,1980,Hume,-37.68196,144.90661,Northern Metropolitan,3099.0,63.857143
Keilor East,4,h,981000.0,S,3033,2,2,633.0,,,Moonee Valley,-37.7393,144.86338999999995,Western Metropolitan,3099.0,83.64286
Keilor East,3,h,1295000.0,S,3033,3,2,326.0,271.0,2012,Moonee Valley,-37.74009,144.87787,Western Metropolitan,3099.0,83.64286
Keilor East,4,h,1250000.0,S,3033,2,2,534.0,211.0,1970,Moonee Valley,-37.74514,144.87313,Western Metropolitan,3099.0,83.64286
Keilor East,4,h,986000.0,S,3033,1,2,615.0,176.0,1964,Moonee Valley,-37.74127,144.86648,Western Metropolitan,3099.0,83.64286
Keilor East,3,h,620000.0,PI,3033,2,1,292.0,113.0,2013,Moonee Valley,-37.74695,144.86625,Western Metropolitan,3099.0,83.64286
Kensington,2,t,841000.0,S,3031,1,1,105.0,108.0,2005,Melbourne,-37.79244,144.92036000000004,Northern Metropolitan,3099.0,119.914894
Kew,3,h,2180000.0,S,3101,1,2,372.0,126.0,1905,Boroondara,-37.809459999999994,145.04251000000005,Southern Metropolitan,3199.0,139.59813
Kew,3,h,1775000.0,VB,3101,2,4,733.0,,,Boroondara,-37.79398,145.03777,Southern Metropolitan,3199.0,139.59813
Kew East,3,h,2118000.0,S,3102,2,2,664.0,188.0,1930,Boroondara,-37.79639,145.04595,Southern Metropolitan,3199.0,759.0833
Kilsyth,3,h,710000.0,SP,3137,1,2,837.0,130.0,1960,Maroondah,-37.796820000000004,145.30467,Eastern Metropolitan,3199.0,
Kilsyth,3,h,780000.0,SP,3137,2,1,862.0,162.0,1986,Maroondah,-37.80212,145.33016999999995,Eastern Metropolitan,3199.0,
Lalor,3,h,700000.0,S,3075,1,1,537.0,103.0,1975,Whittlesea,-37.669579999999996,145.02941,Northern Metropolitan,3099.0,71.84153
Maidstone,2,h,610000.0,PI,3012,1,2,208.0,,,Maribyrnong,-37.78865,144.88276000000005,Western Metropolitan,3099.0,112.63158
Malvern East,3,h,2030000.0,S,3145,2,2,660.0,172.0,1940,Stonnington,-37.87939,145.0656,Southern Metropolitan,3199.0,116.26724
Malvern East,3,h,1800000.0,PI,3145,2,1,460.0,123.0,1910,Stonnington,-37.872409999999995,145.05103,Southern Metropolitan,3199.0,116.26724
Maribyrnong,4,h,1500000.0,S,3032,2,2,650.0,174.0,2000,Maribyrnong,-37.77961,144.88586999999995,Western Metropolitan,3099.0,111.61364
McKinnon,3,t,1125000.0,PI,3204,2,2,305.0,,,Glen Eira,-37.90734000000001,145.03438,Southern Metropolitan,3299.0,114.6125
Melton South,3,h,460000.0,S,3338,1,1,602.0,108.0,1980,Melton,-37.704840000000004,144.57261,Western Victoria,3399.0,95.48
Mentone,3,t,881000.0,S,3194,2,1,332.0,,,Kingston,-37.98001,145.07457,South-Eastern Metropolitan,3199.0,153.0
Mernda,3,h,430000.0,SP,3754,2,2,180.0,,,Whittlesea,-37.59827,145.07939,Northern Metropolitan,3799.0,115.1579
Mernda,3,h,547000.0,S,3754,2,2,410.0,135.0,2012,Whittlesea,-37.59665,145.08876999999995,Northern Metropolitan,3799.0,115.1579
Mill Park,3,h,470000.0,S,3082,1,1,290.0,,,Whittlesea,-37.6669,145.04234,Northern Metropolitan,3099.0,76.666664
Montmorency,3,h,756000.0,S,3094,1,2,204.0,102.0,2000,Banyule,-37.72266,145.12171999999995,Eastern Metropolitan,3099.0,115.08664
Mount Evelyn,3,h,515000.0,S,3796,1,0,915.0,101.0,1970,,-37.78495,145.3919,Eastern Victoria,3799.0,
Mount Waverley,4,h,1750000.0,SA,3149,2,2,570.0,,,Monash,-37.87655,145.1401,Eastern Metropolitan,3199.0,119.41558
Mount Waverley,4,h,1340000.0,S,3149,2,2,800.0,160.0,1970,Monash,-37.88859,145.13335,Eastern Metropolitan,3199.0,119.41558
Niddrie,3,t,1150000.0,SP,3042,2,1,317.0,210.0,2012,Moonee Valley,-37.74103,144.8851,Western Metropolitan,3099.0,81.57143
Nunawading,3,h,1218000.0,S,3131,1,1,757.0,125.0,1953,Whitehorse,-37.82568,145.16752,Eastern Metropolitan,3199.0,112.59259
Oakleigh South,2,h,955500.0,S,3167,1,3,697.0,,,Monash,-37.91698,145.11225,South-Eastern Metropolitan,3199.0,107.21739
Ormond,3,h,1005500.0,S,3204,1,2,369.0,,,Glen Eira,-37.90286,145.05425,Southern Metropolitan,3299.0,114.6125
Pascoe Vale,3,h,980000.0,S,3044,1,1,546.0,103.0,1950,Moreland,-37.72208,144.93714,Northern Metropolitan,3099.0,98.95
Pascoe Vale,2,t,585500.0,S,3044,1,1,100.0,105.0,2012,Moreland,-37.7249,144.9474,Northern Metropolitan,3099.0,98.95
Port Melbourne,3,h,1230000.0,S,3207,1,0,340.0,,,Port Phillip,-37.83674,144.9242,Southern Metropolitan,3299.0,200.21011
Prahran,3,h,1390000.0,S,3181,2,1,125.0,0.0,2002,Stonnington,-37.85257,145.00296,Southern Metropolitan,3199.0,148.16957
Preston,3,h,961000.0,S,3072,1,2,529.0,144.0,1970,Darebin,-37.75049,145.02098999999995,Northern Metropolitan,3099.0,94.15603
Preston,3,h,1001000.0,S,3072,1,2,464.0,,,Darebin,-37.74503,145.01295,Northern Metropolitan,3099.0,94.15603
Reservoir,3,h,876000.0,S,3073,1,2,653.0,120.0,1950,Darebin,-37.711420000000004,145.00377,Northern Metropolitan,3099.0,273.92648
Reservoir,4,h,866000.0,S,3073,2,4,576.0,150.0,1940,Darebin,-37.69742,145.01604,Northern Metropolitan,3099.0,273.92648
Reservoir,3,h,775500.0,S,3073,1,3,586.0,120.0,1960,Darebin,-37.69983,145.02202,Northern Metropolitan,3099.0,273.92648
Reservoir,4,h,920000.0,S,3073,2,2,743.0,,,Darebin,-37.70848,145.03055,Northern Metropolitan,3099.0,273.92648
Roxburgh Park,3,h,400000.0,S,3064,1,2,368.0,,,Hume,-37.63693,144.92581,Northern Metropolitan,3099.0,71.40476
South Melbourne,3,h,1412000.0,SP,3205,1,0,128.0,130.0,1880,Port Phillip,-37.837309999999995,144.95057,Southern Metropolitan,3299.0,214.84666
South Morang,5,h,597000.0,S,3752,3,2,582.0,175.0,2000,Whittlesea,-37.62292,145.09507,Northern Metropolitan,3799.0,63.909092
South Yarra,3,h,1400000.0,S,3141,2,2,462.0,,,Stonnington,-37.84315,144.98596,Southern Metropolitan,3199.0,157.9126
Spotswood,2,h,782500.0,S,3015,1,1,243.0,,,Hobsons Bay,-37.82859000000001,144.87947,Western Metropolitan,3099.0,132.04616
Springvale South,3,h,750000.0,VB,3172,1,3,775.0,,,Greater Dandenong,-37.9748,145.15213,South-Eastern Metropolitan,3199.0,79.666664
St Albans,3,h,626000.0,S,3021,1,2,557.0,138.0,1985,Brimbank,-37.734970000000004,144.7864,Western Metropolitan,3099.0,81.65
Strathmore Heights,3,h,1000000.0,S,3041,1,2,534.0,149.0,1960,Moonee Valley,-37.711059999999996,144.89427,Western Metropolitan,3099.0,86.39995
Sunbury,3,h,480500.0,S,3429,1,1,664.0,,,Hume,-37.56279,144.7304,Western Metropolitan,3499.0,131.29167
Sunbury,3,h,431250.0,SP,3429,2,2,650.0,,,Hume,-37.58479000000001,144.71541000000005,Western Metropolitan,3499.0,131.29167
Sunshine North,3,h,502500.0,S,3020,1,3,331.0,123.0,1995,Brimbank,-37.75962,144.82596,Western Metropolitan,3099.0,69.55556
Sunshine West,3,h,650000.0,S,3020,1,1,650.0,117.0,1965,Brimbank,-37.78651,144.81357,Western Metropolitan,3099.0,69.55556
Surrey Hills,5,h,1825000.0,S,3127,3,2,368.0,,,Whitehorse,-37.83587,145.10914,Southern Metropolitan,3199.0,86.411766
Templestowe,4,h,1150000.0,PI,3106,2,2,779.0,185.0,1980,Manningham,-37.75592,145.16605,Eastern Metropolitan,3199.0,127.21739
Templestowe Lower,4,h,1280000.0,PI,3107,2,2,887.0,195.0,1970,Manningham,-37.77493,145.12547,Eastern Metropolitan,3199.0,228.26315
Thornbury,2,h,1200000.0,S,3071,1,1,277.0,,,Darebin,-37.75802,145.00263999999999,Northern Metropolitan,3099.0,125.00877
Truganina,4,h,635000.0,S,3029,2,2,512.0,,,Wyndham,-37.83824,144.72101999999995,Western Metropolitan,3099.0,76.150444
Vermont,5,h,1300000.0,S,3133,2,2,891.0,177.0,1980,Whitehorse,-37.836909999999996,145.21268999999995,Eastern Metropolitan,3199.0,76.181816
Vermont South,4,h,1138000.0,S,3133,2,2,784.0,,,Whitehorse,-37.852109999999996,145.20174,Eastern Metropolitan,3199.0,76.181816
Vermont South,5,h,1360000.0,S,3133,3,2,882.0,212.0,1970,Whitehorse,-37.85995,145.18579,Eastern Metropolitan,3199.0,76.181816
Vermont South,5,h,1300000.0,S,3133,2,2,786.0,,,Whitehorse,-37.86072,145.18489,Eastern Metropolitan,3199.0,76.181816
Viewbank,4,h,1612000.0,S,3084,2,2,1113.0,,,Banyule,-37.73106,145.10237,Eastern Metropolitan,3099.0,127.208336
Wantirna,4,h,1150000.0,S,3152,2,2,842.0,,,Knox,-37.85733,145.22616000000005,Eastern Metropolitan,3199.0,92.3125
Watsonia,4,h,900000.0,SP,3087,1,1,670.0,,1960,Banyule,-37.71209,145.0757,Northern Metropolitan,3099.0,101.08874
Werribee,3,h,490000.0,S,3030,2,2,536.0,141.0,1990,Wyndham,-37.90419,144.63761,Western Metropolitan,3099.0,115.74806
Werribee,3,h,412700.0,S,3030,1,1,299.0,112.0,2005,Wyndham,-37.89513,144.64056000000005,Western Metropolitan,3099.0,115.74806
West Footscray,4,h,990000.0,S,3012,2,2,501.0,129.0,1960,Maribyrnong,-37.79591,144.87595,Western Metropolitan,3099.0,112.63158
West Footscray,3,h,1100500.0,S,3012,2,2,427.0,119.0,1936,Maribyrnong,-37.79105,144.87913999999995,Western Metropolitan,3099.0,112.63158
West Footscray,3,h,675000.0,VB,3012,1,1,160.0,,,Maribyrnong,-37.79219000000001,144.87575,Western Metropolitan,3099.0,112.63158
West Footscray,2,h,855000.0,S,3012,1,1,332.0,,,Maribyrnong,-37.79136,144.87618999999995,Western Metropolitan,3099.0,112.63158
Wheelers Hill,4,h,1200000.0,S,3150,2,2,650.0,,,Monash,-37.91026,145.19298,South-Eastern Metropolitan,3199.0,124.02646
Wheelers Hill,4,h,1480000.0,S,3150,3,2,649.0,,,Monash,-37.9163,145.19612,South-Eastern Metropolitan,3199.0,124.02646
Wheelers Hill,4,h,1500000.0,S,3150,2,2,657.0,,,Monash,-37.90466,145.19433999999995,South-Eastern Metropolitan,3199.0,124.02646
Wheelers Hill,4,h,1194700.0,SP,3150,2,2,875.0,,,Monash,-37.92048,145.18258,South-Eastern Metropolitan,3199.0,124.02646
Wyndham Vale,3,h,475000.0,S,3024,2,1,300.0,179.0,,Wyndham,-37.88162,144.62082,Western Metropolitan,3099.0,75.666664
Yallambie,4,h,1025000.0,S,3085,2,2,585.0,212.0,2014,Banyule,-37.73022,145.08361000000005,Northern Metropolitan,3099.0,102.942085
Airport West,3,h,860000.0,S,3042,2,2,593.0,,,Moonee Valley,-37.72057,144.87558,Western Metropolitan,3099.0,81.57143
Airport West,3,h,850000.0,S,3042,1,2,551.0,96.0,1950,Moonee Valley,-37.72739,144.88235,Western Metropolitan,3099.0,81.57143
Albanvale,3,h,565000.0,S,3021,1,2,619.0,,,Brimbank,-37.74521,144.76863,Western Metropolitan,3099.0,81.65
Albert Park,3,h,2100000.0,VB,3206,2,0,137.0,125.0,1890,Port Phillip,-37.84388,144.95303,Southern Metropolitan,3299.0,229.41803
Albion,3,h,760000.0,S,3020,1,1,697.0,121.0,1950,Brimbank,-37.780359999999995,144.8195,Western Metropolitan,3099.0,69.55556
Altona Meadows,4,h,750000.0,S,3028,2,2,636.0,232.0,1996,Hobsons Bay,-37.87941,144.76935,Western Metropolitan,3099.0,107.57895
Altona North,3,h,980000.0,S,3025,1,2,667.0,,,Hobsons Bay,-37.82853,144.85091,Western Metropolitan,3099.0,113.76471
Altona North,4,h,970000.0,S,3025,1,5,561.0,,,Hobsons Bay,-37.83224000000001,144.85299999999995,Western Metropolitan,3099.0,113.76471
